id,xcenter,ycenter,xworld,yworld,semimajor,semiminor,a_hl,b_hl,a_hl_90,b_hl_90,angle,F160W_inner,F160W_outer,F160W_90
273.0,2033.6460001951045,1693.3316243809577,36.114238396761316,-3.3865821994375116,15.036936257902694,10.21420501836631,5.165873844005933,3.509045568638475,10.80539090584795,7.3398248235519015,-16.07737551156933,4.4428638698160645,8.904752125869418,7.999766869731247
274.0,649.0348014558849,1694.437694954099,36.139282053647335,-3.3865620034715174,9.350613775902811,7.537544273881699,3.0789084411631946,2.4819128718911254,6.138993688769015,4.948652338248147,-84.65836403467888,2.5754461266100406,5.120760839494324,4.609651105776429
275.0,1376.6247139555246,1700.3807992982672,36.126122032433514,-3.386454896264945,29.27781572572747,21.18388015952076,13.0358181816219,9.432029107899533,22.588076664354457,16.343538519892874,89.73033875958112,11.171383988214657,21.90572391195812,19.141275384473264
276.0,922.1217404266616,1699.2962312082332,36.13434269076798,-3.3864743754315523,9.664122436131711,7.999041640802844,3.705081042628965,3.066713789938411,8.24800405183598,6.826913493715531,67.84897133276917,1.6808734991773964,3.372255421052251,3.0189061592367947
277.0,2079.978715863396,1703.4635808473538,36.11340037126831,-3.386399257712997,12.160018092118502,7.262154285226702,4.821935616006245,2.8797358796335706,9.46654295852252,5.653568521997148,-0.21581798449877485,1.52024833381176,3.041530155831497,2.738426408988598
278.0,1141.0225058846531,1712.248185112975,36.13038339940667,-3.3862405791564174,10.493079980670577,8.500030752563186,3.127145256074486,2.5331771885213934,7.267841734633448,5.887392296918195,68.39669039295885,4.069785899966956,8.159299919305049,7.3304528987828235
279.0,1059.6962504206094,1727.592602062391,36.13185435431364,-3.3859635073682144,17.175626085596612,13.396393734352014,4.217292830750463,3.2893424072133732,11.163118042706591,8.706845611209165,-75.76983987451217,147.40570028305055,294.4617691176384,264.87330261051653
280.0,1879.1114299452984,1716.4528085282896,36.11703348578026,-3.3861647404791055,10.986619583834086,10.390491118308555,3.4128946031570786,3.227712654582648,7.515452607938187,7.107667920690778,-70.05140009318248,8.544848827123644,17.114236474873906,15.375248315159697
281.0,1492.9717244579554,1724.8832882950364,36.124017645186974,-3.3860125054867156,47.43451086269795,15.067090294650473,17.930135443639905,5.695325298211994,34.493305129760714,10.95644781613492,-55.77345809412594,14.434257977828384,28.706843611757392,25.498371847552477
282.0,1377.385435770544,1716.5948543432316,36.12610827070335,-3.3861621426140727,15.857530493450355,8.620411409892155,8.630232874851455,4.691534913025943,12.779718472761658,6.947262752123115,-84.15289387629818,3.203115435680375,6.283558635498048,5.0308748524042315
